created_at,entry_id,field1,field2,field3,field4
2023-07-26T12:09:30+0100,1460,2023-07-26T12:09:30+0100,25.983202,16.500203,662.386645
2023-07-26T12:10:00+0100,1461,2023-07-26T12:10:00+0100,29.853682,24.713207,360.149292
2023-07-26T12:10:30+0100,1462,2023-07-26T12:10:30+0100,31.257355,96.164984,1182.446622
2023-07-26T12:11:00+0100,1463,2023-07-26T12:11:00+0100,15.821534,51.649487,1140.953629
2023-07-26T12:11:30+0100,1464,2023-07-26T12:11:30+0100,34.718128,43.282341,548.26482
2023-07-26T12:12:00+0100,1465,2023-07-26T12:12:00+0100,26.620381,54.907189,581.279011
2023-07-26T12:12:30+0100,1466,2023-07-26T12:12:30+0100,38.473334,41.313119,851.234523
2023-07-26T12:13:00+0100,1467,2023-07-26T12:13:00+0100,32.275788,54.731408,441.554984
2023-07-26T12:13:30+0100,1468,2023-07-26T12:13:30+0100,35.906473,58.03764,767.363865
2023-07-26T12:14:00+0100,1469,2023-07-26T12:14:00+0100,31.846668,12.256975,780.639872
2023-07-26T12:14:30+0100,1470,2023-07-26T12:14:30+0100,32.152349,94.502699,719.052483
2023-07-26T12:15:00+0100,1471,2023-07-26T12:15:00+0100,16.391092,83.753324,1231.298209
2023-07-26T12:15:30+0100,1472,2023-07-26T12:15:30+0100,12.374296,61.605778,875.818976
2023-07-26T12:16:00+0100,1473,2023-07-26T12:16:00+0100,36.643812,89.300183,353.865822
2023-07-26T12:16:30+0100,1474,2023-07-26T12:16:30+0100,12.677529,50.46021,955.045334
2023-07-26T12:17:00+0100,1475,2023-07-26T12:17:00+0100,14.897146,42.234203,1327.79101
2023-07-26T12:17:30+0100,1476,2023-07-26T12:17:30+0100,21.702967,79.166603,364.601806
2023-07-26T12:18:00+0100,1477,2023-07-26T12:18:00+0100,11.184754,41.918016,1072.418947
2023-07-26T12:18:30+0100,1478,2023-07-26T12:18:30+0100,23.85301,29.990365,986.052959
2023-07-26T12:19:00+0100,1479,2023-07-26T12:19:00+0100,37.669625,33.34235,1180.027023
2023-07-26T12:19:30+0100,1480,2023-07-26T12:19:30+0100,28.418266,52.334346,1136.7406
2023-07-26T12:20:00+0100,1481,2023-07-26T12:20:00+0100,32.312215,56.230278,1264.291966
2023-07-26T12:20:30+0100,1482,2023-07-26T12:20:30+0100,12.713706,78.752034,951.443674
2023-07-26T12:21:00+0100,1483,2023-07-26T12:21:00+0100,17.688153,94.101501,626.9227
2023-07-26T12:21:30+0100,1484,2023-07-26T12:21:30+0100,38.629831,85.353149,1204.284564
2023-07-26T12:22:00+0100,1485,2023-07-26T12:22:00+0100,30.778103,75.644608,1103.912931
2023-07-26T12:22:30+0100,1486,2023-07-26T12:22:30+0100,17.188173,31.594378,866.961146
2023-07-26T12:23:00+0100,1487,2023-07-26T12:23:00+0100,19.947354,46.801588,713.064804
2023-07-26T12:23:30+0100,1488,2023-07-26T12:23:30+0100,29.53925,80.165876,300.170862
2023-07-26T12:24:00+0100,1489,2023-07-26T12:24:00+0100,21.773338,89.77057,773.016214
2023-07-26T12:24:30+0100,1490,2023-07-26T12:24:30+0100,33.098457,14.531582,694.155948
2023-07-26T12:25:00+0100,1491,2023-07-26T12:25:00+0100,35.688854,88.416305,963.699744
2023-07-26T12:25:30+0100,1492,2023-07-26T12:25:30+0100,23.728475,58.639353,371.081509
2023-07-26T12:26:00+0100,1493,2023-07-26T12:26:00+0100,38.040074,58.745532,413.337986
2023-07-26T12:26:30+0100,1494,2023-07-26T12:26:30+0100,22.898626,82.652342,722.990976
2023-07-26T12:27:00+0100,1495,2023-07-26T12:27:00+0100,32.49374,19.027285,409.349254
2023-07-26T12:27:30+0100,1496,2023-07-26T12:27:30+0100,22.954801,53.348168,747.982863
2023-07-26T12:28:00+0100,1497,2023-07-26T12:28:00+0100,20.374736,63.472606,1317.553289
2023-07-26T12:28:30+0100,1498,2023-07-26T12:28:30+0100,38.454778,12.333952,434.8597
2023-07-26T12:29:00+0100,1499,2023-07-26T12:29:00+0100,27.840238,46.091807,785.041446
2023-07-26T12:29:30+0100,1500,2023-07-26T12:29:30+0100,13.192397,24.901122,965.968058
2023-07-26T12:30:00+0100,1501,2023-07-26T12:30:00+0100,34.013373,55.531991,442.833007
2023-07-26T12:30:30+0100,1502,2023-07-26T12:30:30+0100,35.281369,83.351603,595.317997
2023-07-26T12:31:00+0100,1503,2023-07-26T12:31:00+0100,21.284603,94.220324,1136.377806
2023-07-26T12:31:30+0100,1504,2023-07-26T12:31:30+0100,22.720861,65.544035,907.638691
2023-07-26T12:32:00+0100,1505,2023-07-26T12:32:00+0100,12.007978,62.596647,450.443667
2023-07-26T12:32:30+0100,1506,2023-07-26T12:32:30+0100,10.491067,14.140088,520.957298
2023-07-26T12:33:00+0100,1507,2023-07-26T12:33:00+0100,16.865195,82.266024,433.54306
2023-07-26T12:33:30+0100,1508,2023-07-26T12:33:30+0100,31.312659,87.331468,1305.181186
2023-07-26T12:34:00+0100,1509,2023-07-26T12:34:00+0100,16.953492,47.138385,1153.093781
2023-07-26T12:34:30+0100,1510,2023-07-26T12:34:30+0100,22.004114,44.913629,635.127002
2023-07-26T12:35:00+0100,1511,2023-07-26T12:35:00+0100,25.565233,85.867134,688.647247
2023-07-26T12:35:30+0100,1512,2023-07-26T12:35:30+0100,38.011166,20.437878,1054.807975
2023-07-26T12:36:00+0100,1513,2023-07-26T12:36:00+0100,32.198214,90.436165,467.980035
2023-07-26T12:36:30+0100,1514,2023-07-26T12:36:30+0100,20.71871,69.877037,780.598796
2023-07-26T12:37:00+0100,1515,2023-07-26T12:37:00+0100,17.01398,61.389177,335.467204
2023-07-26T12:37:30+0100,1516,2023-07-26T12:37:30+0100,18.079346,44.758788,440.739883
2023-07-26T12:38:00+0100,1517,2023-07-26T12:38:00+0100,38.729112,49.581362,864.109379
2023-07-26T12:38:30+0100,1518,2023-07-26T12:38:30+0100,25.575713,81.347667,1287.960149
2023-07-26T12:39:00+0100,1519,2023-07-26T12:39:00+0100,28.968901,62.407722,537.516714
2023-07-26T12:39:30+0100,1520,2023-07-26T12:39:30+0100,14.598919,40.345884,569.328243
2023-07-26T12:40:00+0100,1521,2023-07-26T12:40:00+0100,32.162927,28.984724,879.573098
2023-07-26T12:40:30+0100,1522,2023-07-26T12:40:30+0100,26.815209,42.718818,419.195639
2023-07-26T12:41:00+0100,1523,2023-07-26T12:41:00+0100,13.658658,60.069627,694.963252
2023-07-26T12:41:30+0100,1524,2023-07-26T12:41:30+0100,15.991917,11.183322,839.879019
2023-07-26T12:42:00+0100,1525,2023-07-26T12:42:00+0100,16.968634,74.123493,594.878433
2023-07-26T12:42:30+0100,1526,2023-07-26T12:42:30+0100,19.088032,15.564521,1112.151838
2023-07-26T12:43:00+0100,1527,2023-07-26T12:43:00+0100,32.198111,65.117605,997.398033
2023-07-26T12:43:30+0100,1528,2023-07-26T12:43:30+0100,13.908217,46.837595,582.392525
2023-07-26T12:44:00+0100,1529,2023-07-26T12:44:00+0100,39.365952,16.911642,1040.967495
2023-07-26T12:44:30+0100,1530,2023-07-26T12:44:30+0100,24.817192,49.599335,638.598093
2023-07-26T12:45:00+0100,1531,2023-07-26T12:45:00+0100,26.945808,86.015624,441.712937
2023-07-26T12:45:30+0100,1532,2023-07-26T12:45:30+0100,24.832981,44.90537,505.354398
2023-07-26T12:46:00+0100,1533,2023-07-26T12:46:00+0100,23.104141,86.825167,416.492996
2023-07-26T12:46:30+0100,1534,2023-07-26T12:46:30+0100,12.404034,50.109793,743.231093
2023-07-26T12:47:00+0100,1535,2023-07-26T12:47:00+0100,32.146047,99.381955,1241.000507
2023-07-26T12:47:30+0100,1536,2023-07-26T12:47:30+0100,35.069292,61.277393,1239.397996
2023-07-26T12:48:00+0100,1537,2023-07-26T12:48:00+0100,16.579179,26.886658,1142.816504
2023-07-26T12:48:30+0100,1538,2023-07-26T12:48:30+0100,20.9125,74.352182,855.428528
2023-07-26T12:49:00+0100,1539,2023-07-26T12:49:00+0100,17.18518,94.750463,1389.268092
2023-07-26T12:49:30+0100,1540,2023-07-26T12:49:30+0100,19.34364,85.693018,753.16307
2023-07-26T12:50:00+0100,1541,2023-07-26T12:50:00+0100,17.216678,45.36262,961.372124
2023-07-26T12:50:30+0100,1542,2023-07-26T12:50:30+0100,39.601219,21.334841,1334.234443
2023-07-26T12:51:00+0100,1543,2023-07-26T12:51:00+0100,37.498599,20.984914,1238.0338
2023-07-26T12:51:30+0100,1544,2023-07-26T12:51:30+0100,36.634261,79.529552,342.213071
2023-07-26T12:52:00+0100,1545,2023-07-26T12:52:00+0100,28.161285,67.950751,1100.06237
2023-07-26T12:52:30+0100,1546,2023-07-26T12:52:30+0100,32.81852,62.039572,352.353882
2023-07-26T12:53:00+0100,1547,2023-07-26T12:53:00+0100,23.100809,27.912041,960.515107
2023-07-26T12:53:30+0100,1548,2023-07-26T12:53:30+0100,23.858419,63.533423,903.709316
2023-07-26T12:54:00+0100,1549,2023-07-26T12:54:00+0100,36.464032,92.644213,858.199009
2023-07-26T12:54:30+0100,1550,2023-07-26T12:54:30+0100,18.273313,71.781735,579.331127
2023-07-26T12:55:00+0100,1551,2023-07-26T12:55:00+0100,31.07865,47.252954,323.413405
2023-07-26T12:55:30+0100,1552,2023-07-26T12:55:30+0100,36.864585,75.142246,330.254008
2023-07-26T12:56:00+0100,1553,2023-07-26T12:56:00+0100,30.928389,51.510246,536.67292
2023-07-26T12:56:30+0100,1554,2023-07-26T12:56:30+0100,35.974812,23.615851,1175.388973
2023-07-26T12:57:00+0100,1555,2023-07-26T12:57:00+0100,38.115739,95.153804,474.774513
2023-07-26T12:57:30+0100,1556,2023-07-26T12:57:30+0100,28.244172,67.228253,942.595944
2023-07-26T12:58:00+0100,1557,2023-07-26T12:58:00+0100,25.793163,87.861616,824.174735
2023-07-26T12:58:30+0100,1558,2023-07-26T12:58:30+0100,13.267174,61.102208,953.568345
2023-07-26T12:59:00+0100,1559,2023-07-26T12:59:00+0100,38.972949,15.067074,682.939226
2023-07-26T12:59:30+0100,1560,2023-07-26T12:59:30+0100,29.425127,34.586299,1218.593799
2023-07-26T13:00:00+0100,1561,2023-07-26T13:00:00+0100,29.854036,12.152417,981.509625
2023-07-26T13:00:30+0100,1562,2023-07-26T13:00:30+0100,23.974946,75.070068,1105.384997
2023-07-26T13:01:00+0100,1563,2023-07-26T13:01:00+0100,18.505007,71.191077,1340.617044
2023-07-26T13:01:30+0100,1564,2023-07-26T13:01:30+0100,10.095784,23.958972,860.563428
2023-07-26T13:02:00+0100,1565,2023-07-26T13:02:00+0100,14.36346,78.991959,640.1946
2023-07-26T13:02:30+0100,1566,2023-07-26T13:02:30+0100,29.738258,72.808955,415.341294
2023-07-26T13:03:00+0100,1567,2023-07-26T13:03:00+0100,32.678025,29.278208,1216.195854
2023-07-26T13:03:30+0100,1568,2023-07-26T13:03:30+0100,16.528929,12.938959,1363.46611
2023-07-26T13:04:00+0100,1569,2023-07-26T13:04:00+0100,22.161865,37.800847,904.108739
2023-07-26T13:04:30+0100,1570,2023-07-26T13:04:30+0100,15.388987,35.972639,571.990009
2023-07-26T13:05:00+0100,1571,2023-07-26T13:05:00+0100,10.505821,15.828799,696.968158
2023-07-26T13:05:30+0100,1572,2023-07-26T13:05:30+0100,20.42434,65.544083,1009.428146
2023-07-26T13:06:00+0100,1573,2023-07-26T13:06:00+0100,33.246037,34.957892,1012.902855
2023-07-26T13:06:30+0100,1574,2023-07-26T13:06:30+0100,33.584372,51.166594,1214.645434
2023-07-26T13:07:00+0100,1575,2023-07-26T13:07:00+0100,32.185674,77.795802,339.608637
2023-07-26T13:07:30+0100,1576,2023-07-26T13:07:30+0100,28.117646,12.982289,491.542631
2023-07-26T13:08:00+0100,1577,2023-07-26T13:08:00+0100,29.906357,52.801669,984.787152
2023-07-26T13:08:30+0100,1578,2023-07-26T13:08:30+0100,20.810857,80.262511,954.823165
2023-07-26T13:09:00+0100,1579,2023-07-26T13:09:00+0100,37.157496,93.88444,1061.783845
2023-07-26T13:09:30+0100,1580,2023-07-26T13:09:30+0100,27.090155,21.668255,328.600954
2023-07-26T13:10:00+0100,1581,2023-07-26T13:10:00+0100,25.057497,40.765911,487.107909
2023-07-26T13:10:30+0100,1582,2023-07-26T13:10:30+0100,38.015877,39.083524,1337.700246
2023-07-26T13:11:00+0100,1583,2023-07-26T13:11:00+0100,19.553248,43.144091,1166.826652
2023-07-26T13:11:30+0100,1584,2023-07-26T13:11:30+0100,38.59587,11.836178,1150.039322
2023-07-26T13:12:00+0100,1585,2023-07-26T13:12:00+0100,15.858693,21.552624,709.488541
2023-07-26T13:12:30+0100,1586,2023-07-26T13:12:30+0100,31.473669,29.817595,870.981565
2023-07-26T13:13:00+0100,1587,2023-07-26T13:13:00+0100,18.646988,73.777674,395.63756
2023-07-26T13:13:30+0100,1588,2023-07-26T13:13:30+0100,10.098141,55.775697,864.892468
2023-07-26T13:14:00+0100,1589,2023-07-26T13:14:00+0100,22.44678,99.472162,442.575661
2023-07-26T13:14:30+0100,1590,2023-07-26T13:14:30+0100,18.939851,77.64198,684.145761
2023-07-26T13:15:00+0100,1591,2023-07-26T13:15:00+0100,34.986708,87.993604,1097.742987
2023-07-26T13:15:30+0100,1592,2023-07-26T13:15:30+0100,30.383744,84.926477,997.684816
2023-07-26T13:16:00+0100,1593,2023-07-26T13:16:00+0100,12.580495,28.516292,1308.579057
2023-07-26T13:16:30+0100,1594,2023-07-26T13:16:30+0100,10.775196,14.85646,1199.04483
2023-07-26T13:17:00+0100,1595,2023-07-26T13:17:00+0100,34.661829,41.87803,1301.01319
2023-07-26T13:17:30+0100,1596,2023-07-26T13:17:30+0100,11.409379,11.010839,1012.367649
2023-07-26T13:18:00+0100,1597,2023-07-26T13:18:00+0100,17.249707,98.704754,1024.017987
2023-07-26T13:18:30+0100,1598,2023-07-26T13:18:30+0100,13.412105,82.89121,929.516322
2023-07-26T13:19:00+0100,1599,2023-07-26T13:19:00+0100,16.52573,78.063784,945.496594
2023-07-26T13:19:30+0100,1600,2023-07-26T13:19:30+0100,18.00861,22.502562,838.370049
2023-07-26T13:20:00+0100,1601,2023-07-26T13:20:00+0100,39.216823,75.014983,1334.287798
2023-07-26T13:20:30+0100,1602,2023-07-26T13:20:30+0100,35.420414,90.947779,580.10145
2023-07-26T13:21:00+0100,1603,2023-07-26T13:21:00+0100,35.769798,41.481971,533.11092
2023-07-26T13:21:30+0100,1604,2023-07-26T13:21:30+0100,26.243863,36.262203,985.960747
2023-07-26T13:22:00+0100,1605,2023-07-26T13:22:00+0100,35.934164,17.061717,1141.208971
2023-07-26T13:22:30+0100,1606,2023-07-26T13:22:30+0100,13.272678,94.133903,856.742453
2023-07-26T13:23:00+0100,1607,2023-07-26T13:23:00+0100,11.023948,10.041559,1174.149832
2023-07-26T13:23:30+0100,1608,2023-07-26T13:23:30+0100,34.51518,10.241554,1044.797849
2023-07-26T13:24:00+0100,1609,2023-07-26T13:24:00+0100,27.681637,89.401137,874.922812
2023-07-26T13:24:30+0100,1610,2023-07-26T13:24:30+0100,10.02339,91.972153,1175.744662
2023-07-26T13:25:00+0100,1611,2023-07-26T13:25:00+0100,16.111143,64.309335,710.273689
2023-07-26T13:25:30+0100,1612,2023-07-26T13:25:30+0100,35.053873,72.583883,760.495209
2023-07-26T13:26:00+0100,1613,2023-07-26T13:26:00+0100,32.800456,32.098854,1267.936182
2023-07-26T13:26:30+0100,1614,2023-07-26T13:26:30+0100,24.044638,14.193691,1127.215848
2023-07-26T13:27:00+0100,1615,2023-07-26T13:27:00+0100,18.253904,92.38026,608.260863
2023-07-26T13:27:30+0100,1616,2023-07-26T13:27:30+0100,25.525302,25.61329,355.189436
2023-07-26T13:28:00+0100,1617,2023-07-26T13:28:00+0100,11.678879,69.418243,494.170966
2023-07-26T13:28:30+0100,1618,2023-07-26T13:28:30+0100,34.133706,21.596439,1055.40897
2023-07-26T13:29:00+0100,1619,2023-07-26T13:29:00+0100,18.559605,75.604986,630.454973
2023-07-26T13:29:30+0100,1620,2023-07-26T13:29:30+0100,23.230389,43.437369,881.121997
2023-07-26T13:30:00+0100,1621,2023-07-26T13:30:00+0100,35.29845,35.891643,1260.377379
2023-07-26T13:30:30+0100,1622,2023-07-26T13:30:30+0100,25.938471,34.724757,727.745865
2023-07-26T13:31:00+0100,1623,2023-07-26T13:31:00+0100,35.66815,19.84491,773.987851
2023-07-26T13:31:30+0100,1624,2023-07-26T13:31:30+0100,14.559249,66.538838,450.548556
2023-07-26T13:32:00+0100,1625,2023-07-26T13:32:00+0100,25.231814,44.676284,553.03791
2023-07-26T13:32:30+0100,1626,2023-07-26T13:32:30+0100,19.595229,56.244268,1234.817085
2023-07-26T13:33:00+0100,1627,2023-07-26T13:33:00+0100,19.259276,74.137437,835.093988
2023-07-26T13:33:30+0100,1628,2023-07-26T13:33:30+0100,10.804058,13.918856,334.213545
2023-07-26T13:34:00+0100,1629,2023-07-26T13:34:00+0100,28.379978,70.890096,503.786117
2023-07-26T13:34:30+0100,1630,2023-07-26T13:34:30+0100,22.365777,45.349164,757.74638
2023-07-26T13:35:00+0100,1631,2023-07-26T13:35:00+0100,20.628902,89.726619,812.755986
2023-07-26T13:35:30+0100,1632,2023-07-26T13:35:30+0100,16.88656,67.319875,420.569333
2023-07-26T13:36:00+0100,1633,2023-07-26T13:36:00+0100,23.947683,33.478237,834.44715
2023-07-26T13:36:30+0100,1634,2023-07-26T13:36:30+0100,28.356518,58.630988,656.69933
2023-07-26T13:37:00+0100,1635,2023-07-26T13:37:00+0100,14.208166,47.014251,824.080075
2023-07-26T13:37:30+0100,1636,2023-07-26T13:37:30+0100,22.310224,39.310895,1233.385792
2023-07-26T13:38:00+0100,1637,2023-07-26T13:38:00+0100,14.770127,22.85507,340.679515
2023-07-26T13:38:30+0100,1638,2023-07-26T13:38:30+0100,11.52916,29.83074,512.898426
2023-07-26T13:39:00+0100,1639,2023-07-26T13:39:00+0100,15.36288,94.095105,1007.584076
2023-07-26T13:39:30+0100,1640,2023-07-26T13:39:30+0100,13.327881,63.716032,1128.804802
2023-07-26T13:40:00+0100,1641,2023-07-26T13:40:00+0100,26.99562,97.443963,761.12587
2023-07-26T13:40:30+0100,1642,2023-07-26T13:40:30+0100,23.435495,45.882665,1223.152878
2023-07-26T13:41:00+0100,1643,2023-07-26T13:41:00+0100,31.287653,72.350803,1374.955982
2023-07-26T13:41:30+0100,1644,2023-07-26T13:41:30+0100,12.333969,61.346382,1174.847793
2023-07-26T13:42:00+0100,1645,2023-07-26T13:42:00+0100,28.842726,91.464994,1295.156688
2023-07-26T13:42:30+0100,1646,2023-07-26T13:42:30+0100,35.410365,98.638784,1086.116449
2023-07-26T13:43:00+0100,1647,2023-07-26T13:43:00+0100,18.255816,16.226349,634.752644
2023-07-26T13:43:30+0100,1648,2023-07-26T13:43:30+0100,36.679305,76.53432,1201.480135
2023-07-26T13:44:00+0100,1649,2023-07-26T13:44:00+0100,24.623126,70.912143,335.050068
2023-07-26T13:44:30+0100,1650,2023-07-26T13:44:30+0100,20.750408,75.09233,689.515325
2023-07-26T13:45:00+0100,1651,2023-07-26T13:45:00+0100,33.014315,78.30581,882.316302
2023-07-26T13:45:30+0100,1652,2023-07-26T13:45:30+0100,26.018611,20.103712,380.176021
2023-07-26T13:46:00+0100,1653,2023-07-26T13:46:00+0100,33.06426,91.405198,666.730245
2023-07-26T13:46:30+0100,1654,2023-07-26T13:46:30+0100,31.03166,20.013144,337.83073
2023-07-26T13:47:00+0100,1655,2023-07-26T13:47:00+0100,23.188603,65.955432,986.711959
2023-07-26T13:47:30+0100,1656,2023-07-26T13:47:30+0100,13.717649,56.639306,935.624974
2023-07-26T13:48:00+0100,1657,2023-07-26T13:48:00+0100,30.473919,65.166929,1394.888517
2023-07-26T13:48:30+0100,1658,2023-07-26T13:48:30+0100,18.05492,98.974562,319.615077
2023-07-26T13:49:00+0100,1659,2023-07-26T13:49:00+0100,18.08049,59.555542,1055.224161
2023-07-26T13:49:30+0100,1660,2023-07-26T13:49:30+0100,27.435046,29.784776,1398.267119
2023-07-26T13:50:00+0100,1661,2023-07-26T13:50:00+0100,28.307895,93.948298,1317.597049
2023-07-26T13:50:30+0100,1662,2023-07-26T13:50:30+0100,32.207253,69.205737,984.372337
2023-07-26T13:51:00+0100,1663,2023-07-26T13:51:00+0100,35.33833,15.860782,1219.171956
2023-07-26T13:51:30+0100,1664,2023-07-26T13:51:30+0100,29.886904,50.345342,708.140028
2023-07-26T13:52:00+0100,1665,2023-07-26T13:52:00+0100,28.651495,28.078175,524.789784
2023-07-26T13:52:30+0100,1666,2023-07-26T13:52:30+0100,14.38764,17.76273,300.038737
2023-07-26T13:53:00+0100,1667,2023-07-26T13:53:00+0100,28.513268,61.491088,358.426817
2023-07-26T13:53:30+0100,1668,2023-07-26T13:53:30+0100,30.083978,14.328153,1103.104504
2023-07-26T13:54:00+0100,1669,2023-07-26T13:54:00+0100,35.976674,28.775342,354.603614
2023-07-26T13:54:30+0100,1670,2023-07-26T13:54:30+0100,18.968427,99.390965,764.334928
2023-07-26T13:55:00+0100,1671,2023-07-26T13:55:00+0100,13.912179,47.656983,667.255936
2023-07-26T13:55:30+0100,1672,2023-07-26T13:55:30+0100,33.071962,64.581914,490.955368
2023-07-26T13:56:00+0100,1673,2023-07-26T13:56:00+0100,39.461907,26.644711,832.866928
2023-07-26T13:56:30+0100,1674,2023-07-26T13:56:30+0100,12.027716,45.949663,1242.346547
2023-07-26T13:57:00+0100,1675,2023-07-26T13:57:00+0100,27.172915,90.029128,946.581072
2023-07-26T13:57:30+0100,1676,2023-07-26T13:57:30+0100,38.070463,54.329415,973.802331
2023-07-26T13:58:00+0100,1677,2023-07-26T13:58:00+0100,33.034976,97.266176,1296.360497
2023-07-26T13:58:30+0100,1678,2023-07-26T13:58:30+0100,38.400457,53.473866,1318.313435
2023-07-26T13:59:00+0100,1679,2023-07-26T13:59:00+0100,35.754649,26.688713,591.260552
2023-07-26T13:59:30+0100,1680,2023-07-26T13:59:30+0100,25.577671,13.253535,457.570221
2023-07-26T14:00:00+0100,1681,2023-07-26T14:00:00+0100,11.065259,64.830346,1189.133485
2023-07-26T14:00:30+0100,1682,2023-07-26T14:00:30+0100,21.860704,86.699977,745.165409
2023-07-26T14:01:00+0100,1683,2023-07-26T14:01:00+0100,25.611877,94.407865,1104.453418
2023-07-26T14:01:30+0100,1684,2023-07-26T14:01:30+0100,22.756431,32.222573,934.937994
2023-07-26T14:02:00+0100,1685,2023-07-26T14:02:00+0100,21.658895,28.279858,504.609515
2023-07-26T14:02:30+0100,1686,2023-07-26T14:02:30+0100,22.416763,80.356643,735.350872
2023-07-26T14:03:00+0100,1687,2023-07-26T14:03:00+0100,17.70656,29.035555,1044.937663
2023-07-26T14:03:30+0100,1688,2023-07-26T14:03:30+0100,30.652502,98.69505,1235.098967
2023-07-26T14:04:00+0100,1689,2023-07-26T14:04:00+0100,30.269887,85.051488,760.993848
2023-07-26T14:04:30+0100,1690,2023-07-26T14:04:30+0100,30.189452,43.127716,1319.341323
2023-07-26T14:05:00+0100,1691,2023-07-26T14:05:00+0100,21.741161,56.449353,791.607902
2023-07-26T14:05:30+0100,1692,2023-07-26T14:05:30+0100,24.856887,99.76936,658.572063
2023-07-26T14:06:00+0100,1693,2023-07-26T14:06:00+0100,30.036409,79.425699,800.455689
2023-07-26T14:06:30+0100,1694,2023-07-26T14:06:30+0100,21.382124,24.952706,829.672503
2023-07-26T14:07:00+0100,1695,2023-07-26T14:07:00+0100,21.362482,98.046357,1147.457908
2023-07-26T14:07:30+0100,1696,2023-07-26T14:07:30+0100,19.880071,68.179814,898.52038
2023-07-26T14:08:00+0100,1697,2023-07-26T14:08:00+0100,31.835698,41.673513,1131.307049
2023-07-26T14:08:30+0100,1698,2023-07-26T14:08:30+0100,29.084512,81.577272,1096.591822
2023-07-26T14:09:00+0100,1699,2023-07-26T14:09:00+0100,10.139558,70.220442,1161.119327
2023-07-26T14:09:30+0100,1700,2023-07-26T14:09:30+0100,18.531983,65.322267,1081.161457
2023-07-26T14:10:00+0100,1701,2023-07-26T14:10:00+0100,25.210498,72.002271,728.417863
2023-07-26T14:10:30+0100,1702,2023-07-26T14:10:30+0100,11.155647,85.19576,643.186617
2023-07-26T14:11:00+0100,1703,2023-07-26T14:11:00+0100,32.216718,21.512766,1193.746502
2023-07-26T14:11:30+0100,1704,2023-07-26T14:11:30+0100,26.213711,55.061608,865.748758
2023-07-26T14:12:00+0100,1705,2023-07-26T14:12:00+0100,21.986473,28.380274,1223.883271
2023-07-26T14:12:30+0100,1706,2023-07-26T14:12:30+0100,31.752107,24.470453,1063.822646
2023-07-26T14:13:00+0100,1707,2023-07-26T14:13:00+0100,37.736538,93.126499,968.365019
2023-07-26T14:13:30+0100,1708,2023-07-26T14:13:30+0100,17.107745,55.59525,513.95273
2023-07-26T14:14:00+0100,1709,2023-07-26T14:14:00+0100,29.784622,27.904441,931.004813
2023-07-26T14:14:30+0100,1710,2023-07-26T14:14:30+0100,24.048052,60.311519,813.318635
2023-07-26T14:15:00+0100,1711,2023-07-26T14:15:00+0100,13.931933,90.617642,309.203552
2023-07-26T14:15:30+0100,1712,2023-07-26T14:15:30+0100,26.803156,76.349784,381.15833
2023-07-26T14:16:00+0100,1713,2023-07-26T14:16:00+0100,30.723909,79.594604,960.776431
2023-07-26T14:16:30+0100,1714,2023-07-26T14:16:30+0100,32.342578,76.06167,931.645739
2023-07-26T14:17:00+0100,1715,2023-07-26T14:17:00+0100,28.440261,72.548765,1045.338078
2023-07-26T14:17:30+0100,1716,2023-07-26T14:17:30+0100,21.701336,14.534142,481.757878
2023-07-26T14:18:00+0100,1717,2023-07-26T14:18:00+0100,39.32882,37.712192,1197.970423
2023-07-26T14:18:30+0100,1718,2023-07-26T14:18:30+0100,10.590373,70.741352,729.722004
2023-07-26T14:19:00+0100,1719,2023-07-26T14:19:00+0100,25.301147,49.166856,600.234612
2023-07-26T14:19:30+0100,1720,2023-07-26T14:19:30+0100,29.803306,95.330612,936.880509
2023-07-26T14:20:00+0100,1721,2023-07-26T14:20:00+0100,20.751796,74.727413,1287.867409
2023-07-26T14:20:30+0100,1722,2023-07-26T14:20:30+0100,13.508951,46.686535,1294.42251
2023-07-26T14:21:00+0100,1723,2023-07-26T14:21:00+0100,16.166828,29.776046,371.973943
2023-07-26T14:21:30+0100,1724,2023-07-26T14:21:30+0100,13.612142,39.341927,997.397607
2023-07-26T14:22:00+0100,1725,2023-07-26T14:22:00+0100,38.684875,42.751282,1273.812164
2023-07-26T14:22:30+0100,1726,2023-07-26T14:22:30+0100,24.064682,37.363407,929.938786
2023-07-26T14:23:00+0100,1727,2023-07-26T14:23:00+0100,21.797355,38.165295,1369.04902
2023-07-26T14:23:30+0100,1728,2023-07-26T14:23:30+0100,34.800934,70.211388,972.977764
2023-07-26T14:24:00+0100,1729,2023-07-26T14:24:00+0100,24.581626,82.921436,879.500644
2023-07-26T14:24:30+0100,1730,2023-07-26T14:24:30+0100,24.333647,85.25946,775.203143
2023-07-26T14:25:00+0100,1731,2023-07-26T14:25:00+0100,22.907228,57.97113,449.660372
2023-07-26T14:25:30+0100,1732,2023-07-26T14:25:30+0100,33.352279,30.661293,661.33729
2023-07-26T14:26:00+0100,1733,2023-07-26T14:26:00+0100,34.330621,49.97552,898.965944
2023-07-26T14:26:30+0100,1734,2023-07-26T14:26:30+0100,15.603864,95.53264,472.949152
2023-07-26T14:27:00+0100,1735,2023-07-26T14:27:00+0100,36.544779,44.413815,764.627448
2023-07-26T14:27:30+0100,1736,2023-07-26T14:27:30+0100,30.033103,92.967789,456.058349
